nouns,label
고진 의견 조금 온도 이유 더 최대 온도 의미,16
재 편도염 구내염 일 수,6
임신 확률,22
살 집 발,21
아이 물사마귀 치료,0
화장 애로,3
정수리 두통 부정교합 원인,13
녹슨 칼 손가락,16
어머니 소화 내시경 증상,21
자위 복통 설사 정신 신경 수도,7
기침,2
일반의약품 건강 기능 식품 복용,21
입안 볼쪽 점,6
흉 통인 가슴 근육 통증,20
편도 구내염 수,6
입 노란색 덩어리 그거 이상,6
출산 혈압,20
아목 클린 듀오 오 지질 정,16
일자 목 스트레칭 모래 소리 운동 하나요,10
음주 가슴 불안 증상,3
센트 룸 포 우먼 비타민,19
역류성 식도염 두통 동반,3
대장 내시경,3
위염 위산 부족 증상,3
출산 머리 증상 전혀,5
왼쪽 가슴 부분 바늘 통증,12
뇌 심장 검사 주기,20
아이 귀 대요,6
식사 어지러움,3
건가,7
장어 가시 점심 장어구이,3
자궁경부암 검사,22
음식물 바로 법,6
양쪽 측면 머리 눌리 듯이,5
장 흡수 차단 법,3
오른쪽 갈비뼈 아래 통증,12
삭,19
씬 지로 이드 정상인 복용,19
적혈구 모양 다시,8
위산 과 매일 토,3
폐 물이,2
맥 기립 저혈압 질문,20
빈혈 각종 증상 고생,8
혈당 검사,19
심박수,20
가슴 가래 기침 안나 억지로 기침 해도,2
혈당,19
천식 쌤 구두 소견,2
,5
모유수유 약,22
무릎,17
피 검사 사구체 여과 율,25
역류성 식도염 구토 감,3
단백질 섭취 권 장량,21
기립 저혈압,20
미열,2
디아,7
추가 밤 에코 털,6
기침 시럽,6
생리 갈색 피,22
중 기유 산후 양제 양제,22
역류성 식도염 일 두통,3
기침 시럽,6
며칠 심장,20
코털,6
머리 이나고 목 부어,6
오한 계피,21
당뇨 약 것 걱정,19
목 물감,3
목 물감 치료 대하,3
위염 음식 음식,3
편도 제거 수술 상담,6
담벽 증 사람,3
혈압 먹음 쯤 요약,20
임파선 염 목 옆,6
설골,6
한가지 회음부 부분,22
간경화 증인 데 일전 저혈압 요,3
코로나 대비 면역 보강 용도 아연,19
당뇨 단계,19
양쪽 발가락 찌릿함,5
거식증,7
진 경제,7
처방약 약사,17
목 물감 방법,3
밀도 콜레스테롤,19
수술 간수치,3
지방간 사람 무좀 연고,3
당뇨 머리,19
일전 가슴 답답 호흡 불편,2
간장 질활 수치 용어,3
회 배,3
평발 두통,10
배 가스 찬,3
마스크 착용 체온 상승,2
담벽 증,21
불수 운동 질문,5
가슴 쿵 심장 완전 불규칙 고여,20
층 지방 흡입 지방 흡입,14
숨 쉬 가슴속 기침,2
숙취 소제 복용,3
모유수유 이빈 이요,22
피지 절제 처방,0
숨 쉬 이허 기침,2
역류성 식도염 수육,3
코로나 코로나 방법,2
노니 껍질 씨앗,21
목 점,0
신경 증상,5
렌즈 눈 확인 방법,4
공황장애,7
심박수,20
심장 통증,20
위암 초기 증상,3
숨쉬기 가슴 목 물감,2
혀 아래 돌기,6
가운데 가슴,20
대장 똥꼬 부분 찌릿해,1
심근경색 증상 가요,20
천식 호흡기 질문,2
배,3
글 토끼 똥 대부분 변,3
천식 추가,2
설사 질문,3
어금니 통증 이비인후과 진료 임신 가능성,6
심장 위쪽 통증,20
간수치 지방간 노니,3
식후 복용 햇 혈당 이하나 졋,19
당뇨 관리 조언,19
당뇨 화병,19
침대 매트리스 청소,0
답변 홍삼 유산균,21
고혈압 노니 복용,20
당뇨 질문,19
식사,3
회,3
머리 두피 은기,0
심장 췌장 초음파,3
일시 설사,3
포러스안 연고,4
식후 혈당 방법,19
인후 통 개월 이상,6
생리통 감 발생,22
달맞이꽃 종 자유 복용 주의 사항,21
목 피,6
질문 노니,21
당뇨병 관리 시작,19
비 간염 항체,3
변눌때,1
역류성 식도염 호흡 수 천식 기침 수,3
생리 감,22
맥 건너,20
왼쪽 허벅지 앞쪽,12
란 스톤 에프 디티정 장기 복용,3
역류성 후두 염 약 종류,3
생리 쿠퍼액 임신 가능성,22
고혈압 노니 쥬스,20
당뇨병 약 시작 괜,19
혈,21
림프액 치료,16
목 아픔,6
왼쪽 갈비뼈 아래 혹,15
질외 사정 피냉,22
이점 반증,0
혈압 정상,20
링거 팔 통증,0
생리 증후군,22
전정 신경 이상,5
변일 려,3
좀 코로나 요,2
어머니 음식 마다 체 기분,3
당뇨 초기 통밀 가루 음식,19
매복 사랑니 잇몸 염증,13
면도기 베인 그냥 소독 해도,0
유한양행 브랜드 삐꼼 씨 파워 정 양제 임 더 닥터 로얄젤리,21
양제 임 더 닥터 로얄젤리,21
피부 발진 상담,0
어머니 머리 아픔 속 거림,3
왼쪽 얼굴,5
후시딘 마 데카 솔,0
평소 손톱 물어 습관,7
가야 배 꿀렁 더니 호흡 목,2
발톱 피,17
핵 황달,3
저녁 할머니 배꼽 배 열,3
치가 방법,19
구강 곤 지름,0
응급실,18
사레 기침,2
역류성 식도염 답변,3
심장병 왼쪽 안쪽 통증,20
변색 초록색 변,3
의 개 마그네슘 제품 대한 분석 핵심 파악,3
피부,0
과민성 대장 증후군 음식,3
미열 생리 주기,22
형 간염 항체 검사,3
투석 약물 액,25
담배 중독 해결,7
닥터 쌤 심장 조금 통증 심해,20
이 탈모증 상일,0
머리,20
가슴,20
닥터 쌤 심장 걸 숨 차고,20
피부 아무 상처 워,0
심잡음,20
대장 내시경,3
비타민 주사,19
역류성 식도염 복용 중지,3
흉막,2
손발 반점,0
신장 물혹 전립선,25
스쿼트 팔굽혀펴기 모레 휴식 매일 반복 건강 더,10
엄마 이유 토,3
병원 실수 아기 독감 주사,16
인후 염,6
온스 니자티딘 캡슐,3
엄마 토,3
스쿼트 하체,10
혈당 관리 대하,19
신경증 개월 가기,7
글자 낭독 무언가 설명 머리 팽창 눈 압력,4
여성 호르몬 검사 종류,22
장 가스 차요,3
임신,22
제 숨 이차 고심 통증,20
심박수,20
위염 규칙 식사,3
피부 묘 기증 알레르기,24
조영제 부작용 예방주사 한가지 더,24
위 내시경 배,3
위염 식도염 소화 불량 등 쿠퍼액,3
조영제 부작용 예방주사,24
년전 신경치료 부비동염,6
추가 비타민 복용,19
다리 경련,5
피부 반점,0
감기 달동,2
위 문제,3
복부 통증 경련,3
간경변증,3
아침 몸 무거 움,21
정상,25
닭 가슴 살 섭취 궁굼한,21
누 어지럼증 가슴 통증,20
한쪽 편도 이요,6
폐렴,2
왼쪽 등 부분,11
편도 건가,6
밑 턱,21
가슴 중앙 통증,20
감기,2
걸 심장 통증,20
심장 통증,20
선생님 정말 과일,21
칼륨 치가 답변 추가,25
위 팽만감,3
다이어트 현기증,19
머리 건 요,0
칼륨 치가,25
방금 장물 혹 질문,25
손소독제 사람,18
코로나 과,2
장물 혹,25
손소독제,18
상 복부,3
명치,3
역류성 식도염 약 복용 양제,3
역류성 식도염 머리카락,0
,2
오른쪽 골반 부근 통증,17
성관계 생리,22
건강 기능 식품 번 간 등 부작용,3
침삼 귀 목 리나,6
왼쪽 흉통,20
목 물감 통증 역류성 식도염 요,3
심장 몸 상태,20
수면 중 심박수 증가,20
기관지염 라서,2
처음 목 물감,3
감기 바이러스 세균 성은 검사,16
예전 기침 감기 기침 가까이 간,2
잔기침,2
자고 올챙이 배,3
엑스레이 상이,21
입천장 덴 기억 덴,6
입천장 염증,6
피부암 혈액암,8
커피믹스 가슴,20
남아 해 주사 잠 머리 젖,2
화상 흉터 치료,0
체 바나나,3
고지혈증 피 검사 해석,19
일부 로토 식도 음식 기도,2
피 검사 아밀라아제 수치 문의,3
알레르기,24
샤워 항문,1
변 채 휴지 피,1
만성위염 역류성 식도염,3
전염 기관지염 일수,2
심장 가슴 가운데 약간 종종,20
살 배 토,3
하루 배 올챙이,3
건강 기능 식품 섭취 혈관 관리 관,20
혈압 약 복용 건강 기능 식품 오메가,20
대상포진 예방접종,16
할머니 폐렴,2
항문 출혈,1
제 맥박수,20
몸살 기운 반복,2
목 부위 렵 발진,24
체 도안,3
초록색 변 원인,3
갈비뼈,15
취침 권장 시간 수면 건가,7
신장 검사 혈청 크레아티닌 수치 사구체 여과 율,25
갈비뼈 안쪽 통증,15
심장 열 머리 확 기분,21
접종 바이러스,22
콜 레우스 포스 콜리 잔티젠 부작용,19
화상 물집,0
가슴 위 바로 옆 통증,20
신장,25
하품 목 소리,6
위염 역류성 식도염,3
무좀 질문,0
심인성 실신 게 미주신경 실신,7
임파선,16
관계 출혈,22
심장 부근 불쾌감,20
중 역류성 식도염 개월 진단,3
역류성 식도염 꼭 치료,3
비염,6
역류성 식도염 인후 염 진화,3
다이어트 식이 조절,19
배꼽 주위 통증,3
고양이 입 뽀뽀,16
가슴 통증,20
역류성 후두 염,3
목 아픔 음식 침,6
이비후 여기 역류성 식도 영,3
놀정,7
가슴 거림,20
원인 메스꺼움 피로 감,3
시메티딘 약제 처방 추가,3
시메티딘 품절,3
역류성 진단 인후 통 질문 사람,3
목젖 조그만 물집 돌기,0
역류성 식도염 인후 염 재발,3
미열,16
식사 이상 증세 재,3
새벽 몸,5
걸 숨 차고 심장,20
불안 증세 가슴 심장,20
신종 코로나 감염 특이 증상,2
제산제 위장 운동 촉진,3
식사 조금 소화,3
배 통증 일주일,3
가슴,20
손 스테로이드 크림,0
원인,3
목쪽 물감 목젖 돌기,0
혈압,20
약 미열,16
손톱 갈색 줄,0
기침,2
숨쉬기,2
혈종 편도염 뭔가,6
기침,2
대변 배,3
당뇨병 질문,19
가슴 중앙 목 사이 압박 감,20
새벽 심장 맥박,20
심박수 이유,20
위 내시경 괄약근,1
위 헛구역질,3
가슴 호흡,20
심장 등쪽,20
등쪽 누 면 통증 심해,10
한참 음주 식사 물 섭취 배,3
혈 이유 요,3
손가락 화상 물집,0
설사 년,21
코피,6
발톱 흑색 선,0
변종 바이러스,16
초반 디 에스트로겐 양제 섭취,22
간수치 수치 감사,3
앞 기침,2
변종 형 형 간염 바이러스,3
아기 폐렴 백혈구 적혈구 수치 감소,8
간수치 수치,3
미열,16
루게릭 갑상선 제일,5
후두 가요,6
머리 손 정수리 부분 보시,14
위장 장애 명치 아픔 배 전체 통증,3
사람 두개골 모양 두개골 사람,14
편두통,5
명치 부근,3
두드러기 계속 번,0
머리 사람 두개골 원래,14
증상,5
가스,3
방금 목,6
역류성 식도염 위염,3
스테로이드 크림,0
목,6
머리 부위,14
역류성 후두 염 진단,3
숨 갈비뼈,2
이제 중 함몰 음경,23
변종 바이러스,16
아침 공복 심장 거립니,20
이마,11
머리 욱신거려,20
머리 두개골,14
양치 입냄새 양치 입헹굴때 입냄새 코 때 입 가래,6
목 가래,2
머리 부분 약간 가요,14
등쪽 왜그러지,11
아침 가끔 심장,20
기초 체온 심장 박동,20
기침,2
다이어트 확인 건강 상태,19
위장염 허리 통증 수,11
손발 겨드랑이 땀,15
심장,20
,3
밤 휴대폰 우울증,7
턱 보톡스 위치,7
술 토 피,3
,20
한번 심장 통증 일 가능성 요,20
머리,5
여드름,0
얼굴 홍조 심해,0
기침,2
머리 잠 못 자,5
증상 두통 토,5
원인 알 수 메스꺼움 어지럼증 피로 감 재,3
잠 자,7
유산균 제제 추가,3
매일 머리,3
원인 알 수 메스꺼움 어지럼증 피로 감,3
사이토카인 폭풍,16
왼쪽 가슴 조여,20
오른쪽 가슴 위 통증,12
다리 부어,25
여자 오른쪽 가슴 위 통증,12
눈 안쪽 관자놀이 부분 듯이,6
대장 내시경 용종 제거 복통,3
손가락,0
복통,3
목 해,6
순간접착제 움,4
가슴 위 통증,20
가슴 중앙,20
가습기 습도 폐 통증,2
목 안이,6
편도염 후 쭉 기본 체온,6
임파선 염,16
흉부 통증,20
목 가래 목,6
팔 힘,5
오른쪽 배,20
편도염,6
흉부 통증,20
현기증,20
,3
장 아침 잠 깨,3
몸살 음경,23
홍합 초록 설사,3
보톡스 주사 비뇨기 약,0
물이,3
독감 감기 가능성,2
혈압 약 변경 복용 대하,20
입 쓴맛 뱃속 꾸르륵 소리,3
왼쪽 가슴 아래 약간,15
어지러움 두통,5
이유 통증,12
장,3
미노 씬 캡슐 처방,16
먹구름 날 머리,5
눈 물질 응급처치 수돗물,4
감사 자신 감염,16
방치 질염 치료 약국 양으로 치료,22
간 이상,3
형 간염 예방접종,3
식사 이상 증세,3
생리 이상 증세,22
비 실감,7
건강 염려 증,7
당뇨 단계,19
아기 손 발진,0
통풍 질문,9
미열 주 유지,16
형 간염 예방접종,3
방광염,23
한쪽 눈,4
변비,3
누웟는데 등쪽 심장 통증,20
감염,16
심 기능,20
재채기,6
감기 몸살,2
머리 힘,5
흉부 엑스레이 검사 결과 좀,2
칼슘,19
심부전 심근경색 수술,20
배변 과도 힘 주지 힘 주지 건가,15
입술 피날때,0
누 웟우 등쪽,11
이유 가려움,0
피임 약 복용,22
마늘 섭취 량,21
성인 미열 감염 내과 진료,16
비타민 문의,19
보균자 면역 위해 양제 추가,21
비타민 섭취,19
두통 질문,5
파상풍 확률,16
역류성 식도염 감 동반 기도,3
눈 하루 조금 또 하루 눈 조금,4
속,3
목 불편 감 헛구역질,3
위산 부족 과 차원,3
혈당 조절 대하,19
,22
위장 술 식도 상태,3
입천장 사이 목구멍 부분 구내염 발생,6
가슴 통증 주정 내내,20
후각 장애,6
혀 밑 돌기 뭔가,6
검은색 변,3
오른쪽 배 통증,3
배 설사 일주일,3
종합 비타민 섭취 불안 증상,7
누월때 심장소리 걸 때숨,20
탈모 약 기분 변화,0
턱 티타늄 보 물이 피부 레이저 치료,0
생리 관계 생리 임신,22
배 통증,3
머리 통증 이명,5
눈 동안 가면 병명,4
자 탈모,0
입안 게뭘,6
아스피린 프로 텍트 복용 시간,20
코,14
탄수화물 살이,19
원래 관 건가,6
호흡 곤란 숨 크게,2
상이 지궁 굼,3
알레르기 결막염 대한,4
아이 미녹시딜,0
머리 약간,6
진통제 부작용,12
피임 약 토,22
가슴 눌림 통증,20
머리 핑 시야 분간 진료 바로,6
명치 약간 왼 쿵 심장,20
무좀 습 진일,0
헤르페스 손끝 염 간다 몀 피부 산부인과,0
곤 지름,23
고지혈증 약과 복용 주의 점 겹 성분,19
헤르페스,16
파상풍 검사 비용 가능 병원,16
손가락 끝 물집,0
가슴 중앙 부분 답답 구토 증상,3
걸 처방,3
간암 환자 양제 복용 문의,3
오메가 복용,19
비 알콜 지방간 간장 약 복용 대입 니,3
밥 누운뒤 배 화끈,3
뱃속 꾸르륵 소리,3
오른쪽 배 통증 오른쪽 허리 두드러기,3
변,3
매일 미열 원인,16
입술 여드름,0
어지럼증,6
인슐린 주사 주차 운동 병행,19
임신 테스트 시기 소변 농도,22
입안 구슬,6
살이 찌 콧볼 지나,14
요도 거림,23
어지럼증,6
위험 위험,22
임신 테스트 질문,22
방금 글 사람,2
혹,0
임신 테스트 요,22
양제 순서,19
기침 가래,2
발톱 멍,8
코 목 골 통증,6
역류성 인후 염,3
이마 손톱 혹 무엇,0
약 미열 주일,16
양제 노니 장 건강 유산균,3
진통제 복용 부작용,12
숨 가능성,2
눈 쌍꺼풀,4
개월 여자아이 기침,2
위축 위염 내시경 주기,3
역류성 인 후두 염 랍,3
곤 지름,23
팔이 두드러기,0
급성 손상,3
닥터 맘스 복 용법,22
연고 복용 대하,0
손 방법,16
두통약 진통제 항히스타민제,12
체온,16
생리 유도 주사,22
콜레스테롤 수치,19
두통,5
사후 피임 약 부정 출혈 생리 예정일,22
생리,22
여드름 행동 방법,0
일과 혈 발작,5
피부 알레르기 검사 흡연 여부,24
손가락 쿠퍼액 임신 가능성,22
종합 감기 약,2
관계 여성 성기 식물성 오일이 조금,22
밥 도중 방귀 음식,3
밥 도중 방귀,3
눈 방법,4
목 가시,6
복통 설사,3
물 눈 건강,4
알 벤다 졸 구충 효과 복용,3
사후 피임 약 임신 가능성,22
몸 힘,5
경동맥 초음파 검사 결과,5
에어로졸 감염 수,2
심박수,20
생리,22
손가락 쿠퍼액 임신 가능성,22
간염 습진 양진 상관관계,3
혈당 증상 이오 가요,19
알 지겐 액 겔 현탁액,3
녹색 물 설사,3
갑 상산 기능 항진 증 부작용,19
만약 혈당 증상,19
당뇨 혹 고 물이,19
진물 거나 피날때 수상 레 포츠,0
편도 염증 근육통,6
명상 삶 요,7
코끝,14
갈비뼈 골절 가슴,15
심장 쿵쾅 바늘 통증,20
손가락 쿠퍼액 임신,22
계속 혈변,3
만약 혈당 증상,19
엉덩이 골쪽,0
파상풍 균,16
엉덩이 골쪽,0
혀 상처 딱지 피,6
장염 약 추가 복용,3
혈당 증세 가오 수,19
흡연 도중 가래 피,2
아이 쇄골 피부 구멍,0
질 속 포도 송이,22
삽입 임신,22
탈모 염색 해도,0
간이 술 덜 취하,3
명치 가슴 중앙 위쪽 압박 감 호흡 불편 어지러움 증상,20
자궁경부암 예방 접종,22
온몸 힘 쭉 일상생활,21
목 가래,2
고지혈증 약,19
유한양행 브랜드 삐꼼 씨 파워 정 양제 하루 알 하나,19
목 아래 물감 움 오른쪽 가슴 통증,6
아로니아 안토시아닌,19
술 스피루리나 말씀,3
추가 한약 치료,21
술 스피루리나,3
초 생리 병인,22
심장 폐 이상 공황장애,7
혈변 복통,3
배,3
지속 발열 속,16
동충하초 부작용,21
피임 약 복용,22
인후 통 중이 걱정 코로나 검사 음성 이비인후과 치료 증상 걱정,6
라벤더 오일 피부염,0
오른쪽 목 물감 오른쪽 가슴,6
년 식후 설사,3
선천성 뇌경색 아이 유전,5
